market,status,ldate,litho,rprice,ncore,nthread,bfreq,tdp,memband,temp
Mobile,End of Interactive Support,2009.5,45,,4,8,1.73 GHz,45 W,21 GB/s,100°C
Desktop,End of Interactive Support,2009.5,45,305,4,8,2.80 GHz,95 W,21 GB/s,72.7°C
Desktop,End of Interactive Support,2008.75,45,305,4,8,2.66 GHz,130 W,25.6 GB/s,67.9°C
Desktop,End of Life,2011,32,120,2,4,3.10 GHz,65 W,21 GB/s,69.1°C
Desktop,End of Life,2011,32,132,2,4,2.50 GHz,35 W,21 GB/s,65.0°C
Desktop,End of Life,2011.25,32,134,2,4,3.10 GHz,65 W,21 GB/s,69.1°C
Desktop,End of Life,2011.25,32,,2,4,3.10 GHz,65 W,21 GB/s,69.1°C
Embedded,Launched,2012.25,,293,2,4,2.00 GHz,25 W,21.3 GB/s,100°C
Desktop,Launched,2011,32,120,2,4,3.30 GHz,65 W,21 GB/s,69.1°C
Desktop,End of Life,2011.5,32,121,2,4,2.60 GHz,35 W,21 GB/s,65.0°C
Desktop,End of Life,2011.5,32,144,2,4,3.30 GHz,65 W,21 GB/s,69.1°C
Desktop,End of Life,2011.5,32,117,2,4,3.40 GHz,65 W,21 GB/s,69.1°C
Mobile,Launched,2011,32,,2,4,2.10 GHz,35 W,21.3 GB/s,85C (PGA); 100C (BGA)
Embedded,Launched,2011,32,187,2,4,2.10 GHz,35 W,21.3 GB/s,100C (BGA)
Mobile,Launched,2011.25,32,,2,4,2.10 GHz,35 W,21.3 GB/s,85 C
Mobile,Launched,2012.5,32,,2,4,2.20 GHz,35 W,21.3 GB/s,85C (PGA); 100C (BGA)
Mobile,Launched,2011.25,32,,2,4,2.20 GHz,35 W,21.3 GB/s,85C (PGA); 100C (BGA)
Mobile,Launched,2011.25,32,187,2,4,2.20 GHz,35 W,21.3 GB/s,100 C
Embedded,Launched,2011.25,32,209,2,4,1.30 GHz,17 W,21.3 GB/s,100C (BGA)
Mobile,Launched,2013,32,,2,4,2.30 GHz,35 W,21.3 GB/s,85C (PGA); 100C (BGA)
Mobile,Launched,2011.75,32,,2,4,2.30 GHz,35 W,21.3 GB/s,85C (PGA); 100C (BGA)
Mobile,Launched,2011.25,32,,2,4,1.30 GHz,17 W,21.3 GB/s,100C
Mobile,Launched,2012.5,32,,2,4,1.40 GHz,17 W,"",100C
Mobile,Launched,2011.75,32,250,2,4,1.40 GHz,17 W,"",100C
Mobile,Launched,2012,32,,2,4,2.40 GHz,35 W,21.3 GB/s,85C (PGA); 100C (BGA)
Mobile,Launched,2013,32,,2,4,1.50 GHz,17 W,"",100C
Mobile,Launched,2012.25,32,,2,4,1.50 GHz,17 W,"",100C
Desktop,End of Life,2011,32,187,4,4,2.80 GHz,95 W,21 GB/s,72.6°C
Desktop,End of Life,2011.25,32,,4,4,2.90 GHz,95 W,21 GB/s,72.6°C
Desktop,End of Life,2011.5,32,177,4,4,3.00 GHz,95 W,21 GB/s,72.6°C
Desktop,End of Life,2012,32,187,4,4,3.10 GHz,95 W,21 GB/s,72.6°C
Desktop,End of Life,2011,32,,2,4,2.70 GHz,35 W,21 GB/s,65.0°C
Desktop,Launched,2011,32,174,4,4,3.10 GHz,95 W,21 GB/s,72.6°C
Desktop,End of Life,2011,32,,4,4,2.50 GHz,65 W,21 GB/s,69.1°C
Desktop,End of Life,2011.25,32,,4,4,2.50 GHz,65 W,21 GB/s,69.1°C
Mobile,Launched,2011,32,,2,4,2.30 GHz,35 W,21.3 GB/s,100 C
Mobile,Launched,2011.75,32,,2,4,2.40 GHz,35 W,21.3 GB/s,100 C
Mobile,Launched,2012,32,,2,4,2.50 GHz,35 W,21.3 GB/s,100 C
Mobile,Launched,2011.75,32,,2,4,2.40 GHz,35 W,21.3 GB/s,100°C
Desktop,End of Life,2012,32,205,4,4,3.20 GHz,95 W,21 GB/s,72.6°C
Mobile,Launched,2011.25,32,,2,4,1.60 GHz,17 W,21.3 GB/s,100
Desktop,End of Life,2011,32,,4,4,3.30 GHz,95 W,21 GB/s,72.6°C
Desktop,End of Life,2011,32,,4,4,3.30 GHz,95 W,21 GB/s,72.6°C
Desktop,End of Life,2011,32,,4,4,2.70 GHz,65 W,21 GB/s,69.1°C
Desktop,End of Life,2011,32,,4,4,2.30 GHz,45 W,21 GB/s,69.8°C
Mobile,Launched,2011,32,236,2,4,2.50 GHz,35 W,21.3 GB/s,100 C
Embedded,Launched,2011,32,250,2,4,2.50 GHz,35 W,21.3 GB/s,100 C
Mobile,Launched,2011,32,,2,4,2.50 GHz,35 W,21.3 GB/s,100 C
Mobile,Launched,2011,32,269,2,4,2.60 GHz,35 W,21.3 GB/s,100 C
Mobile,Launched,2011,32,,2,4,1.40 GHz,17 W,21.3 GB/s,100 C
Desktop,End of Life,2012,32,235,4,4,3.40 GHz,95 W,21 GB/s,72.6°C
Desktop,Launched,2011,32,261,4,8,3.40 GHz,95 W,21 GB/s,72.6°C
Mobile,Launched,2011.25,32,,2,4,1.70 GHz,17 W,21.3 GB/s,100 C
Desktop,End of Life,2011,32,,4,8,3.40 GHz,95 W,21 GB/s,72.6°C
Desktop,End of Life,2011,32,,4,8,2.80 GHz,65 W,21 GB/s,69.1°C
Embedded,Launched,2011,32,280,2,4,1.50 GHz,17 W,"",100 C
Mobile,Launched,2011,32,,2,4,1.50 GHz,17 W,21.3 GB/s,100 C
Mobile,Launched,2011,32,,2,4,2.70 GHz,35 W,21.3 GB/s,100 C
Mobile,Launched,2011,32,,4,8,2.00 GHz,45 W,21.3 GB/s,100 C
Mobile,Launched,2011,32,,2,4,2.10 GHz,25 W,21.3 GB/s,100 C
Mobile,Launched,2011,32,,4,8,2.00 GHz,45 W,21.3 GB/s,100 C
Mobile,Launched,2011.25,32,,2,4,1.70 GHz,17 W,21.3 GB/s,100 C
Mobile,Launched,2011.75,32,,2,4,2.80 GHz,35 W,21.3 GB/s,100 C
Mobile,Launched,2011,32,,2,4,2.30 GHz,25 W,21.3 GB/s,100 C
Embedded,Launched,2011,32,306,2,4,2.20 GHz,25 W,"",100 C
Mobile,Launched,2011,32,,2,4,1.60 GHz,17 W,21.3 GB/s,100 C
Mobile,Launched,2011.75,32,,4,8,2.20 GHz,45 W,21.3 GB/s,100 C
Mobile,Launched,2011.75,32,,4,8,2.20 GHz,45 W,21.3 GB/s,100 C
Mobile,Launched,2011.25,32,,2,4,1.80 GHz,17 W,21.3 GB/s,100 C
Desktop,End of Life,2011.75,32,,4,8,3.50 GHz,95 W,21 GB/s,72.6°C
Embedded,Launched,2011,32,295,4,8,2.10 GHz,45 W,"",100 C
Mobile,Launched,2011,32,295,4,8,2.10 GHz,45 W,"",100 C
Mobile,Launched,2011,32,,4,8,2.20 GHz,45 W,25.6 GB/s,100 C
Mobile,Launched,2011.75,32,378,4,8,2.40 GHz,45 W,25.6 GB/s,100 C
Mobile,Launched,2011.75,32,568,4,8,2.50 GHz,45 W,25.6 GB/s,100 C
Mobile,Launched,2011,32,570,4,8,2.30 GHz,45 W,25.6 GB/s,100 C
Mobile,Launched,2012.25,22,225,2,4,2.40 GHz,35 W,25.6 GB/s,90C (PGA); 105C (BGA)
Embedded,Launched,2013.5,22,293,2,4,2.50 GHz,25 W,21.3 GB/s,100°C
Mobile,Launched,2012.5,22,225,2,4,2.50 GHz,35 W,25.6 GB/s,90C (PGA); 105C (BGA)
Embedded,Launched,2012.5,22,199,2,4,2.40 GHz,35 W,25.6 GB/s,105°C
Mobile,Launched,2013,22,,2,4,2.60 GHz,35 W,25.6 GB/s,90C (PGA); 105C (BGA)
Desktop,End of Life,2013,22,117,2,4,3.20 GHz,55 W,25.6 GB/s,65.3°C
Mobile,Launched,2012.25,22,225,2,4,1.80 GHz,17 W,25.6 GB/s,105 C
Embedded,Launched,2012.5,22,221,2,4,1.60 GHz,17 W,25.6 GB/s,105°C
Desktop,Launched,2012.5,22,117,2,4,3.30 GHz,55 W,25.6 GB/s,65.3°C
Desktop,Launched,2012.5,22,117,2,4,2.80 GHz,35 W,25.6 GB/s,65.0°C
Desktop,End of Life,2012.5,22,134,2,4,3.30 GHz,55 W,25.6 GB/s,65.3°C
Mobile,Launched,2013,22,225,2,4,1.90 GHz,17 W,25.6 GB/s,105 C
Desktop,Launched,2012.5,22,117,2,4,3.40 GHz,55 W,25.6 GB/s,65.3°C
Mobile,Launched,2013,22,,2,4,1.40 GHz,13 W,25.6 GB/s,105 C
Desktop,End of Life,2013.25,22,144,2,4,3.40 GHz,55 W,25.6 GB/s,65.3°C
Desktop,Launched,2012.5,22,117,2,4,2.90 GHz,35 W,25.6 GB/s,65.0°C
Desktop,Launched,2013.25,22,117,2,4,3.50 GHz,55 W,25.6 GB/s,65.3°C
Mobile,Launched,2012.25,22,225,2,4,2.50 GHz,35 W,25.6 GB/s,105 C
Desktop,Launched,2013.25,22,117,2,4,3.00 GHz,35 W,25.6 GB/s,65.0°C
Mobile,Launched,2013,22,,2,4,2.60 GHz,35 W,25.6 GB/s,105 C
Mobile,Launched,2013,22,225,2,4,2.60 GHz,35 W,25.6 GB/s,105 C
Mobile,Launched,2012.25,22,225,2,4,1.70 GHz,17 W,25.6 GB/s,105 C
Mobile,Launched,2012.25,22,227,2,4,2.60 GHz,35 W,25.6 GB/s,105 C
Mobile,Launched,2012.25,22,225,2,4,2.50 GHz,35 W,25.6 GB/s,105 C
Desktop,End of Life,2012.5,22,187,4,4,3.00 GHz,77 W,25.6 GB/s,67.4°C
Desktop,End of Life,2012.5,22,182,4,4,2.70 GHz,65 W,25.6 GB/s,69.1°C
Mobile,Launched,2013,22,225,2,4,1.80 GHz,17 W,25.6 GB/s,105 C
Mobile,Launched,2013,22,,2,4,1.50 GHz,13 W,25.6 GB/s,105 C
Desktop,End of Life,2013.5,22,187,4,4,3.10 GHz,77 W,25.6 GB/s,67.4°C
Desktop,End of Life,2013.5,22,187,4,4,2.80 GHz,65 W,25.6 GB/s,69.1°C
Mobile,Launched,2013,22,227,2,4,2.70 GHz,35 W,25.6 GB/s,105 C
Desktop,End of Life,2012.5,22,177,4,4,3.10 GHz,69 W,25.6 GB/s,67.4°C
Mobile,Launched,2012.25,22,269,2,4,2.80 GHz,35 W,25.6 GB/s,105 C
Mobile,Launched,2012.25,22,225,2,4,1.80 GHz,17 W,25.6 GB/s,105 C
Mobile,Launched,2013,22,269,2,4,2.90 GHz,35 W,25.6 GB/s,105 C
Mobile,Launched,2013,22,,2,4,1.90 GHz,17 W,25.6 GB/s,105 C
Mobile,Launched,2013,22,,2,4,1.50 GHz,13 W,25.6 GB/s,105 C
Desktop,End of Life,2012.25,22,195,4,4,3.10 GHz,77 W,25.6 GB/s,67.4°C
Desktop,End of Life,2012.25,22,195,4,4,2.80 GHz,65 W,25.6 GB/s,69.1°C
Desktop,Launched,2012.25,22,195,4,4,3.20 GHz,77 W,25.6 GB/s,67.4°C
Desktop,End of Life,2012.25,22,,4,4,2.90 GHz,65 W,25.6 GB/s,69.1
Desktop,End of Life,2012.25,22,184,2,4,2.90 GHz,35 W,25.6 GB/s,65
Desktop,End of Life,2012.25,22,201,4,4,2.90 GHz,65 W,25.6 GB/s,69.1
Desktop,End of Life,2012.25,22,213,4,4,3.30 GHz,77 W,25.6 GB/s,67.4°C
Desktop,Launched,2012.25,22,197,4,4,3.00 GHz,65 W,25.6 GB/s,69.1°C
Desktop,End of Life,2012.25,22,213,4,4,3.40 GHz,77 W,25.6 GB/s,67.4
Desktop,End of Life,2012.25,22,235,4,4,3.40 GHz,77 W,25.6 GB/s,67.4°C
Desktop,End of Life,2012.25,22,205,4,4,2.30 GHz,45 W,25.6 GB/s,69.8°C
Desktop,End of Life,2012.25,22,205,4,4,3.10 GHz,65 W,25.6 GB/s,69.1
Embedded,Launched,2012.25,22,235,2,4,2.70 GHz,35 W,25.6 GB/s,105°C
Mobile,Launched,2012.25,22,,2,4,1.90 GHz,17 W,25.6 GB/s,105 C
Mobile,Launched,2012.25,22,346,2,4,2.90 GHz,35 W,25.6 GB/s,105 C
Embedded,Launched,2012.25,22,280,2,4,1.70 GHz,17 W,25.6 GB/s,105°C
Mobile,Launched,2013,22,346,2,4,2.00 GHz,17 W,25.6 GB/s,105 C
Mobile,Launched,2013,22,346,2,4,3.00 GHz,35 W,25.6 GB/s,105 C
Embedded,Launched,2012.25,22,306,2,4,2.50 GHz,25 W,25.6 GB/s,105°C
Embedded,Launched,2012.25,22,335,4,8,2.30 GHz,45 W,25.6 GB/s,105°C
Mobile,Launched,2012.25,22,378,4,8,2.30 GHz,45 W,25.6 GB/s,105 C
Mobile,Launched,2012.25,22,378,4,8,2.10 GHz,35 W,25.6 GB/s,105 C
Embedded,Launched,2012.25,22,363,4,8,2.10 GHz,35 W,25.6 GB/s,105°C
Mobile,Launched,2012.25,22,378,4,8,2.10 GHz,35 W,25.6 GB/s,105 C
Embedded,Launched,2012.25,22,335,4,8,2.30 GHz,45 W,25.6 GB/s,105°C
Mobile,Launched,2012.25,22,378,4,8,2.30 GHz,45 W,25.6 GB/s,105 C
Mobile,Launched,2012.5,22,378,4,8,2.40 GHz,45 W,25.6 GB/s,105 C
Mobile,Launched,2012.5,22,378,4,8,2.20 GHz,35 W,25.6 GB/s,105 C
Mobile,Launched,2012.5,22,,4,8,2.20 GHz,35 W,25.6 GB/s,105 C
Mobile,Launched,2012.5,22,,4,8,2.40 GHz,45 W,25.6 GB/s,105 C
Mobile,Launched,2012.25,22,346,2,4,2.00 GHz,17 W,25.6 GB/s,105 C
Mobile,Launched,2013,22,346,2,4,2.10 GHz,17 W,25.6 GB/s,105 C
Mobile,Launched,2013,22,,2,4,1.50 GHz,13 W,25.6 GB/s,105 C
Mobile,Launched,2012.25,22,378,4,8,2.60 GHz,45 W,25.6 GB/s,105 C
Desktop,End of Life,2012.25,22,305,4,8,3.40 GHz,77 W,25.6 GB/s,"67.4°C,105°C"
Mobile,Launched,2012.5,22,380,4,8,2.70 GHz,45 W,25.6 GB/s,105 C
Desktop,End of Life,2012.25,22,342,4,8,3.50 GHz,77 W,25.6 GB/s,67.4°C
Desktop,End of Life,2012.25,22,305,4,8,3.10 GHz,65 W,25.6 GB/s,69.1°C
Desktop,End of Life,2012.25,22,294,4,8,2.50 GHz,45 W,25.6 GB/s,69.8°C
Mobile,Launched,2012.25,22,568,4,8,2.70 GHz,45 W,25.6 GB/s,105°C
Mobile,Launched,2012.5,22,568,4,8,2.80 GHz,45 W,25.6 GB/s,105 C
Desktop,End of Interactive Support,2006.75,65,,4,,2.66 GHz,130 W,"",64.5°C
Desktop,End of Interactive Support,2007.25,65,,4,,2.93 GHz,130 W,"",64.5°C
Desktop,End of Interactive Support,2007.5,65,,4,,3.00 GHz,130 W,"",64.5°C
Mobile,End of Interactive Support,2008.5,45,,4,,2.53 GHz,45 W,"",100°C
Desktop,End of Interactive Support,2007.75,45,,4,,3.00 GHz,130 W,"",64.5°C
Desktop,End of Interactive Support,2008,45,,4,,3.20 GHz,136 W,"",55.5°C
Desktop,End of Interactive Support,2008,45,,4,,3.20 GHz,150 W,"",63°C
Desktop,End of Interactive Support,2006.5,65,,2,,2.93 GHz,75 W,"",60.4°C
Mobile,End of Interactive Support,2007.5,65,,2,,2.60 GHz,44 W,"",100°C
Mobile,End of Interactive Support,2007.5,65,,2,,2.80 GHz,44 W,"",100°C
Mobile,End of Interactive Support,2008,45,,2,,2.80 GHz,44 W,"",105°C
Mobile,End of Interactive Support,2008.5,45,,2,,3.06 GHz,44 W,"",105°C
Mobile,End of Interactive Support,2009.5,45,,4,8,2.00 GHz,55 W,21 GB/s,100°C
Mobile,End of Interactive Support,2010.5,45,,4,8,2.13 GHz,55 W,21 GB/s,100°C
Desktop,End of Interactive Support,2008.75,45,990,4,8,3.20 GHz,130 W,25.6 GB/s,67.9°C
Desktop,End of Interactive Support,2009.25,45,,4,8,3.33 GHz,130 W,25.6 GB/s,67.9°C
Desktop,End of Interactive Support,2010,32,,6,12,3.33 GHz,130 W,25.6 GB/s,67.9°C
Desktop,End of Interactive Support,2011,32,,6,12,3.46 GHz,130 W,25.6 GB/s,67.9°C
Mobile,Launched,2011,32,,4,8,2.50 GHz,55 W,25.6 GB/s,100 C
Server,Launched,2015.75,14,129,2,4,2.20 GHz,25 W,"",""
Server,Launched,2015.75,14,156,2,2,1.50 GHz,19 W,"",""
Server,Launched,2015.75,14,194,4,8,1.60 GHz,25 W,"",""
Server,Launched,2016.25,14,200,4,8,1.50 GHz,25 W,"",""
Desktop,End of Life,2013,22,64,2,2,2.90 GHz,55 W,21 GB/s,""
Desktop,Launched,2013.25,22,64,2,2,3.00 GHz,55 W,21 GB/s,""
Desktop,Launched,2013,22,64,2,2,2.50 GHz,35 W,21 GB/s,""
Desktop,Launched,2013.25,22,64,2,2,2.60 GHz,35 W,21 GB/s,""
Desktop,End of Life,2012.5,22,,2,2,2.60 GHz,35 W,25.6 GB/s,""
Desktop,Launched,2012.5,22,82,2,2,3.10 GHz,55 W,25.6 GB/s,""
Desktop,End of Life,2013.25,22,,2,2,2.70 GHz,35 W,25.6 GB/s,""
Desktop,Launched,2013,22,82,2,2,3.20 GHz,55 W,25.6 GB/s,""
Desktop,End of Life,2013.25,22,93,2,2,3.30 GHz,55 W,25.6 GB/s,""
Embedded,Launched,2015.75,14,64,2,2,2.40 GHz,35 W,34.1 GB/s,""
Desktop,Launched,2015.5,14,64,2,2,2.90 GHz,35 W,34.1 GB/s,""
Desktop,Launched,2015.5,14,64,2,2,3.30 GHz,54 W,34.1 GB/s,""
Desktop,Launched,2017,14,64,2,4,3.50 GHz,54 W,"",100°C
Desktop,Launched,2015.5,14,93,2,2,3.60 GHz,51 W,34.1 GB/s,""
Desktop,Launched,2015.5,14,82,2,2,3.50 GHz,51 W,34.1 GB/s,""
Desktop,Launched,2015.5,14,75,2,2,3.00 GHz,35 W,34.1 GB/s,""
Desktop,Launched,2017,14,64,2,4,2.90 GHz,35 W,"",92°C
Desktop,Launched,2017,14,93,2,4,3.70 GHz,51 W,"",100°C
Desktop,Launched,2017,14,82,2,4,3.60 GHz,51 W,"",100°C
Desktop,Launched,2017,14,75,2,4,3.00 GHz,35 W,"",92°C
Desktop,End of Life,2013.5,22,64,2,2,3.00 GHz,53 W,21.3 GB/s,72°C
Desktop,End of Life,2014.25,22,64,2,2,3.10 GHz,53 W,21.3 GB/s,72°C
Desktop,End of Life,2013.5,22,64,2,2,2.60 GHz,35 W,21.3 GB/s,66.4°C
Desktop,End of Life,2014.25,22,64,2,2,2.70 GHz,35 W,21.3 GB/s,66.4°C
Desktop,End of Life,2014.5,22,64,2,2,3.20 GHz,53 W,21.3 GB/s,72°C
Desktop,End of Life,2014.25,22,72,2,2,3.20 GHz,53 W,21.3 GB/s,72°C
Desktop,End of Life,2015,22,64,2,2,3.30 GHz,53 W,21.3 GB/s,72°C
Desktop,End of Life,2014.5,22,64,2,2,2.80 GHz,35 W,21.3 GB/s,66.4°C
Desktop,End of Life,2015,22,64,2,2,2.90 GHz,35 W,21.3 GB/s,66.4°C
Embedded,Launched,2013.5,22,70,2,2,2.30 GHz,35 W,21.3 GB/s,72°C
Desktop,Launched,2013.5,22,82,2,2,3.20 GHz,53 W,25.6 GB/s,72°C
Desktop,End of Life,2013.5,22,75,2,2,2.70 GHz,35 W,25.6 GB/s,66.4°C
Desktop,End of Life,2013.5,22,93,2,2,3.30 GHz,53 W,25.6 GB/s,72°C
Desktop,End of Life,2014.25,22,82,2,2,3.30 GHz,53 W,25.6 GB/s,72°C
Desktop,End of Life,2014.25,22,75,2,2,2.80 GHz,35 W,25.6 GB/s,66.4°C
Desktop,End of Life,2014.25,22,82,2,2,3.40 GHz,53 W,25.6 GB/s,72°C
Desktop,End of Life,2014.5,22,75,2,2,2.90 GHz,35 W,25.6 GB/s,66.4°C
Desktop,End of Life,2014.5,22,82,2,2,3.50 GHz,53 W,25.6 GB/s,72°C
Desktop,End of Life,2015,22,75,2,2,3.00 GHz,35 W,25.6 GB/s,66.4°C
Desktop,End of Life,2015,22,86,2,2,3.60 GHz,53 W,25.6 GB/s,72°C
Embedded,Launched,2014,22,86,2,2,1.50 GHz,25 W,25.6 GB/s,100°C
Mobile,Launched,2013.75,22,75,2,2,2.00 GHz,37 W,25.6 GB/s,100°C
Mobile,Launched,2013.5,22,107,2,2,1.40 GHz,15 W,25.6 GB/s,100°C
Mobile,Launched,2013.75,22,107,2,2,1.40 GHz,15 W,25.6 GB/s,100°C
Mobile,Launched,2014.25,22,75,2,2,2.20 GHz,37 W,25.6 GB/s,100°C
Mobile,Launched,2013.75,22,,2,2,1.10 GHz,11.5 W,25.6 GB/s,100°C
Mobile,Launched,2013.5,22,107,2,2,1.60 GHz,15 W,25.6 GB/s,100°C
Mobile,Launched,2013.75,22,,2,2,1.60 GHz,15 W,25.6 GB/s,100°C
Mobile,Launched,2013.5,22,75,2,2,1.90 GHz,35 W,25.6 GB/s,105 C
Mobile,Launched,2013,22,75,2,2,1.50 GHz,17 W,25.6 GB/s,105 C
Mobile,Launched,2013.5,22,75,2,2,1.60 GHz,17 W,25.6 GB/s,105 C
Mobile,Launched,2013.25,22,,2,2,1.00 GHz,10 W,25.6 GB/s,105 C
Embedded,Launched,2013,22,76,2,2,2.20 GHz,35 W,25.6 GB/s,105C
Mobile,Launched,2013,22,75,2,2,2.10 GHz,35 W,25.6 GB/s,105C
Mobile,Launched,2013,22,,2,2,1.80 GHz,17 W,25.6 GB/s,105C
Embedded,Launched,2013,22,119,2,2,1.40 GHz,17 W,25.6 GB/s,105C
Desktop,End of Interactive Support,2006.75,65,,1,,3.46 GHz,65 W,"",64.4°C
Desktop,End of Interactive Support,2006.25,65,,1,,3.33 GHz,86 W,"",C1=69.2°C; D0=64.4°C
Desktop,End of Interactive Support,2005.75,90,,1,,3.33 GHz,84 W,"",67.7°C
Desktop,End of Interactive Support,2006.25,65,,1,,3.20 GHz,86 W,"",69.2°C
Desktop,End of Interactive Support,2005.5,90,,1,,3.20 GHz,84 W,"",67.7°C
Desktop,End of Interactive Support,2005.5,90,,1,,3.20 GHz,73 W,"",67°C
Desktop,End of Interactive Support,2005.5,90,,1,,3.20 GHz,73 W,"",67°C
Desktop,End of Interactive Support,2006.75,65,,1,,3.06 GHz,86 W,"",C1=69.2°C; D0=64.4°C
Desktop,End of Interactive Support,,90,,1,,3.06 GHz,84 W,"",67.7°C
Desktop,End of Interactive Support,2004.75,90,,1,,3.06 GHz,84 W,"",67.7°C
Desktop,End of Interactive Support,2004.75,90,,1,,3.06 GHz,73 W,"",67°C
Desktop,End of Interactive Support,2004.25,90,,1,,2.93 GHz,84 W,"",67.7°C
Desktop,End of Interactive Support,2004.75,90,,1,,2.93 GHz,84 W,"",67.7°C
Desktop,End of Interactive Support,,,,1,,300 MHz,18.48 W,"",85°C
Desktop,End of Interactive Support,2004.75,90,,1,,2.93 GHz,73 W,"",67°C
Desktop,End of Interactive Support,,,,1,,266 MHz,16.59 W,"",85°C
Desktop,End of Interactive Support,,90,,1,,2.80 GHz,84 W,"",67.7°C
Desktop,End of Interactive Support,,250,,1,,466 MHz,"","",""
Mobile,End of Interactive Support,2001.75,130,,1,,650 MHz,8.3 W,"",100°C
Desktop,End of Interactive Support,2004.75,90,,1,,2.80 GHz,84 W,"",67.7°C
Desktop,End of Interactive Support,,180,,1,,766 MHz,20 W,"",80°C
Desktop,End of Interactive Support,,130,,1,,2.80 GHz,68.4 W,"",75°C
Desktop,End of Interactive Support,2004.25,90,,1,,2.80 GHz,73 W,"",67°C
Mobile,End of Interactive Support,,180,,1,,933 MHz,20.6 W,"","100°C,100°C"
Desktop,End of Interactive Support,2000,180,,1,,733 MHz,23.6 W,"",80°C
Desktop,End of Interactive Support,,130,,1,,2.70 GHz,66.8 W,"",74°C
Mobile,End of Interactive Support,,90,,1,,1.00 GHz,5.5 W,"",100°C
Desktop,End of Interactive Support,2004.25,90,,1,,2.80 GHz,73 W,"",67°C
Mobile,End of Interactive Support,,180,,1,,400 MHz,6.5 W,"",""
Desktop,End of Interactive Support,,180,,1,,950 MHz,28 W,"",79°C
Desktop,End of Interactive Support,,180,,1,,700 MHz,18.3 W,"",80°C
Desktop,End of Interactive Support,,130,,1,,2.60 GHz,62.6 W,"",72°C
Mobile,End of Interactive Support,2004.25,90,,1,,1.00 GHz,5.5 W,"",100°C
Desktop,End of Interactive Support,,90,,1,,2.66 GHz,84 W,"",67.7°C
Mobile,Launched,2012.25,32,,1,2,1.50 GHz,17 W,21.3 GB/s,100C
Mobile,Launched,2011.25,32,,2,2,1.50 GHz,35 W,21.3 GB/s,100C
Desktop,End of Life,2011.5,32,42,2,2,2.40 GHz,65 W,17 GB/s,69.1°C
Mobile,End of Interactive Support,,180,,1,,900 MHz,24 W,"","100°C,100°C"
Mobile,End of Interactive Support,,180,,1,,866 MHz,23.3 W,"","100°C,100°C"
Desktop,End of Interactive Support,,130,,1,,900 MHz,34.8 W,"",69°C
Desktop,End of Interactive Support,,180,,1,,667 MHz,17.5 W,"",82°C
Desktop,End of Interactive Support,2002,130,,1,,2.50 GHz,61 W,"",72°C
Mobile,End of Interactive Support,,90,,1,,900 MHz,5 W,"",100°C
Desktop,End of Interactive Support,2004.75,90,,1,,2.66 GHz,84 W,"",67.7°C
Embedded,Launched,2011.75,32,98,1,1,1.00 GHz,10 W,"",100°C
Mobile,Launched,2011,32,72,2,2,1.60 GHz,35 W,21.3 GB/s,100C
Desktop,End of Life,2011.5,32,,2,2,2.00 GHz,35 W,17 GB/s,65.0°C
Mobile,End of Interactive Support,,180,,1,,850 MHz,18.8 W,"",100°C
Mobile,End of Interactive Support,,130,,1,,2.50 GHz,61 W,"",72°C
Desktop,End of Interactive Support,,180,,1,,900 MHz,26.7 W,"",77°C
Desktop,End of Interactive Support,,180,,1,,633 MHz,16.5 W,"",82°C
Desktop,End of Interactive Support,,130,,1,,2.40 GHz,59.8 W,"",71°C
Mobile,End of Interactive Support,,130,,1,,900 MHz,7 W,"",100°C
Desktop,End of Interactive Support,2004.25,90,,1,,2.66 GHz,73 W,"",67°C
Embedded,Launched,2011.5,32,89,1,1,1.40 GHz,17 W,21.3 GB/s,100
Embedded,Launched,2011.25,32,72,2,2,1.60 GHz,35 W,21.3 GB/s,100
Desktop,Launched,2011.5,32,42,2,2,2.50 GHz,65 W,17 GB/s,69.1°C
Mobile,End of Interactive Support,,180,,1,,800 MHz,22 W,"",100°C
Mobile,End of Interactive Support,,180,,1,,800 MHz,17.6 W,"","100°C,100°C"
Mobile,End of Interactive Support,2002,130,,1,,2.40 GHz,35 W,"",100°C
Desktop,End of Interactive Support,2000,180,,1,,850 MHz,25.7 W,"",80°C
Desktop,End of Interactive Support,,180,,1,,600 MHz,15.8 W,"",90°C
Desktop,End of Interactive Support,,130,,1,,2.30 GHz,58.3 W,"",70°C
Mobile,End of Interactive Support,,90,,1,,1.70 GHz,21 W,"",100°C
Desktop,End of Interactive Support,2004.75,90,,1,,2.66 GHz,73 W,"",67°C
Mobile,Launched,2012,32,,2,2,1.60 GHz,35 W,21.3 GB/s,100C
Mobile,Launched,2011.25,32,134,2,,1.10 GHz,17 W,21.3 GB/s,100
Desktop,End of Life,2012.25,32,,2,2,2.10 GHz,35 W,17 GB/s,65.0°C
Mobile,End of Interactive Support,2006.5,65,,1,,1.00 GHz,10 W,"",100°C
Mobile,End of Interactive Support,2003.25,130,,1,,600 MHz,7 W,"",100°C
Mobile,End of Interactive Support,,130,,1,,733 MHz,"","","100°C,100°C"
Mobile,End of Interactive Support,,180,,1,,750 MHz,15.8 W,"",100°C
Mobile,End of Interactive Support,2002,130,,1,,2.20 GHz,35 W,"",100°C
Desktop,End of Interactive Support,,180,,1,,800 MHz,20.8 W,"",80°C
