Vertical Segment,Status,Launch Date,Lithography,Recommended Customer Price,total Cores,total Threads,Processor Base Frequency,TDP,Max Memory Bandwidth,T
Desktop,End of Life,Q2'14,22 nm,$75.00 - $82.00,2,2,3.30 GHz,53 W,25.6 GB/s,72°C
Desktop,End of Life,Q2'14,22 nm,$75.00 ,2,2,2.80 GHz,35 W,25.6 GB/s,66.4°C 
Desktop,End of Life,Q2'14,22 nm,$75.00 - $82.00,2,2,3.40 GHz,53 W,25.6 GB/s,72°C
Desktop,End of Life,Q3'14,22 nm,$75.00 ,2,2,2.90 GHz,35 W,25.6 GB/s,66.4°C 
Desktop,End of Life,Q3'14,22 nm,$75.00 - $82.00,2,2,3.50 GHz,53 W,25.6 GB/s,72°C
Desktop,End of Life,Q1'15,22 nm,$75.00 ,2,2,3.00 GHz,35 W,25.6 GB/s,66.4°C
Desktop,End of Life,Q1'15,22 nm,$86.00 ,2,2,3.60 GHz,53 W,25.6 GB/s,72°C
Embedded,Launched,Q1'14,22 nm,$86.00 ,2,2,1.50 GHz,25 W,25.6 GB/s,100°C 
Mobile,Launched,Q4'13,22 nm,$75.00 ,2,2,2.00 GHz,37 W,25.6 GB/s,100°C
Mobile,Launched,Q3'13,22 nm,$107.00 ,2,2,1.40 GHz,15 W,25.6 GB/s,100°C
Mobile,Launched,Q4'13,22 nm,$107.00 ,2,2,1.40 GHz,15 W,25.6 GB/s,100°C
Mobile,Launched,Q2'14,22 nm,$75.00 ,2,2,2.20 GHz,37 W,25.6 GB/s,100°C
Mobile,Launched,Q4'13,22 nm,N/A,2,2,1.10 GHz,11.5 W,25.6 GB/s,100°C
Mobile,Launched,Q3'13,22 nm,$107.00 ,2,2,1.60 GHz,15 W,25.6 GB/s,100°C
Mobile,Launched,Q4'13,22 nm,N/A,2,2,1.60 GHz,15 W,25.6 GB/s,100°C
Mobile,Launched,Q3'13,22 nm,$75.00 ,2,2,1.90 GHz,35 W,25.6 GB/s,105 C
Mobile,Launched,Q1'13,22 nm,$75.00 ,2,2,1.50 GHz,17 W,25.6 GB/s,105 C
Mobile,Launched,Q3'13,22 nm,$75.00 ,2,2,1.60 GHz,17 W,25.6 GB/s,105 C
Mobile,Launched,Q2'13,22 nm,N/A,2,2,1.00 GHz,10 W,25.6 GB/s,105 C
Embedded,Launched,Q1'13,22 nm,$76.00 ,2,2,2.20 GHz,35 W,25.6 GB/s,105C
Mobile,Launched,Q1'13,22 nm,$75.00 ,2,2,2.10 GHz,35 W,25.6 GB/s,105C
Mobile,Launched,Q1'13,22 nm,N/A,2,2,1.80 GHz,17 W,25.6 GB/s,105C
Embedded,Launched,Q1'13,22 nm,$119.00 ,2,2,1.40 GHz,17 W,25.6 GB/s,105C
Desktop,End of Interactive Support,Q4'06,65 nm,N/A,1,NA,3.46 GHz,65 W,,64.4°C
Desktop,End of Interactive Support,Q2'06,65 nm,N/A,1,NA,3.33 GHz,86 W,,C1=69.2°C; D0=64.4°C
Desktop,End of Interactive Support,Q4'05,90 nm,N/A,1,NA,3.33 GHz,84 W,,67.7°C
Desktop,End of Interactive Support,Q2'06,65 nm,N/A,1,NA,3.20 GHz,86 W,,69.2°C
Desktop,End of Interactive Support,Q3'05,90 nm,N/A,1,NA,3.20 GHz,84 W,,67.7°C
Desktop,End of Interactive Support,Q3'05,90 nm,N/A,1,NA,3.20 GHz,73 W,,67°C
Desktop,End of Interactive Support,Q3'05,90 nm,N/A,1,NA,3.20 GHz,73 W,,67°C
Desktop,End of Interactive Support,Q4'06,65 nm,N/A,1,NA,3.06 GHz,86 W,,C1=69.2°C; D0=64.4°C
Desktop,End of Interactive Support,,90 nm,N/A,1,NA,3.06 GHz,84 W,,67.7°C
Desktop,End of Interactive Support,Q4'04,90 nm,N/A,1,NA,3.06 GHz,84 W,,67.7°C
Desktop,End of Interactive Support,Q4'04,90 nm,N/A,1,NA,3.06 GHz,73 W,,67°C
Desktop,End of Interactive Support,Q2'04,90 nm,N/A,1,NA,2.93 GHz,84 W,,67.7°C
Desktop,End of Interactive Support,Q4'04,90 nm,N/A,1,NA,2.93 GHz,84 W,,67.7°C
Desktop,End of Interactive Support,,,N/A,1,NA,300 MHz,18.48 W,,85°C
Desktop,End of Interactive Support,Q4'04,90 nm,N/A,1,NA,2.93 GHz,73 W,,67°C
Desktop,End of Interactive Support,,,N/A,1,NA,266 MHz,16.59 W,,85°C
Desktop,End of Interactive Support,,90 nm,N/A,1,NA,2.80 GHz,84 W,,67.7°C
Desktop,End of Interactive Support,,250 nm,N/A,1,NA,466 MHz,,,
Mobile,End of Interactive Support,Q4'01,130 nm,N/A,1,NA,650 MHz,8.3 W,,100°C
Desktop,End of Interactive Support,Q4'04,90 nm,N/A,1,NA,2.80 GHz,84 W,,67.7°C
Desktop,End of Interactive Support,,180 nm,N/A,1,NA,766 MHz,20 W,,80°C
Desktop,End of Interactive Support,,130 nm,N/A,1,NA,2.80 GHz,68.4 W,,75°C
Desktop,End of Interactive Support,Q2'04,90 nm,N/A,1,NA,2.80 GHz,73 W,,67°C
Mobile,End of Interactive Support,,180 nm,N/A,1,NA,933 MHz,20.6 W,,"100°C,100°C"
Desktop,End of Interactive Support,Q1'00,180 nm,N/A,1,NA,733 MHz,23.6 W,,80°C
Desktop,End of Interactive Support,,130 nm,N/A,1,NA,2.70 GHz,66.8 W,,74°C
Mobile,End of Interactive Support,,90 nm,N/A,1,NA,1.00 GHz,5.5 W,,100°C
Desktop,End of Interactive Support,Q2'04,90 nm,N/A,1,NA,2.80 GHz,73 W,,67°C
Mobile,End of Interactive Support,,180 nm,N/A,1,NA,400 MHz,6.5 W,,
Desktop,End of Interactive Support,,180 nm,N/A,1,NA,950 MHz,28 W,,79°C
Desktop,End of Interactive Support,,180 nm,N/A,1,NA,700 MHz,18.3 W,,80°C
Desktop,End of Interactive Support,,130 nm,N/A,1,NA,2.60 GHz,62.6 W,,72°C
Mobile,End of Interactive Support,Q2'04,90 nm,N/A,1,NA,1.00 GHz,5.5 W,,100°C
Desktop,End of Interactive Support,,90 nm,N/A,1,NA,2.66 GHz,84 W,,67.7°C
Mobile,Launched,Q2'12,32 nm,N/A,1,2,1.50 GHz,17 W,21.3 GB/s,100C
Mobile,Launched,Q2'11,32 nm,N/A,2,2,1.50 GHz,35 W,21.3 GB/s,100C
Desktop,End of Life,Q3'11,32 nm,$42.00 ,2,2,2.40 GHz,65 W,17 GB/s,69.1°C
Mobile,End of Interactive Support,,180 nm,N/A,1,NA,900 MHz,24 W,,"100°C,100°C"
Mobile,End of Interactive Support,,180 nm,N/A,1,NA,866 MHz,23.3 W,,"100°C,100°C"
Desktop,End of Interactive Support,,130 nm,N/A,1,NA,900 MHz,34.8 W,,69°C
Desktop,End of Interactive Support,,180 nm,N/A,1,NA,667 MHz,17.5 W,,82°C
Desktop,End of Interactive Support,Q1'02,130 nm,N/A,1,NA,2.50 GHz,61 W,,72°C
Mobile,End of Interactive Support,,90 nm,N/A,1,NA,900 MHz,5 W,,100°C
Desktop,End of Interactive Support,Q4'04,90 nm,N/A,1,NA,2.66 GHz,84 W,,67.7°C
Embedded,Launched,Q4'11,32 nm,$98.00 ,1,1,1.00 GHz,10 W,,100°C 
Mobile,Launched,Q1'11,32 nm,$72.00 ,2,2,1.60 GHz,35 W,21.3 GB/s,100C
Desktop,End of Life,Q3'11,32 nm,N/A,2,2,2.00 GHz,35 W,17 GB/s,65.0°C
Mobile,End of Interactive Support,,180 nm,N/A,1,NA,850 MHz,18.8 W,,100°C
Mobile,End of Interactive Support,,130 nm,N/A,1,NA,2.50 GHz,61 W,,72°C
Desktop,End of Interactive Support,,180 nm,N/A,1,NA,900 MHz,26.7 W,,77°C
Desktop,End of Interactive Support,,180 nm,N/A,1,NA,633 MHz,16.5 W,,82°C
Desktop,End of Interactive Support,,130 nm,N/A,1,NA,2.40 GHz,59.8 W,,71°C
Mobile,End of Interactive Support,,130 nm,N/A,1,NA,900 MHz,7 W,,100°C
Desktop,End of Interactive Support,Q2'04,90 nm,N/A,1,NA,2.66 GHz,73 W,,67°C
Embedded,Launched,Q3'11,32 nm,$89.00 ,1,1,1.40 GHz,17 W,21.3 GB/s,100
Embedded,Launched,Q2'11,32 nm,$72.00 ,2,2,1.60 GHz,35 W,21.3 GB/s,100
Desktop,Launched,Q3'11,32 nm,$40.00 - $42.00,2,2,2.50 GHz,65 W,17 GB/s,69.1°C
Mobile,End of Interactive Support,,180 nm,N/A,1,NA,800 MHz,22 W,,100°C
Mobile,End of Interactive Support,,180 nm,N/A,1,NA,800 MHz,17.6 W,,"100°C,100°C"
Mobile,End of Interactive Support,Q1'02,130 nm,N/A,1,NA,2.40 GHz,35 W,,100°C
Desktop,End of Interactive Support,Q1'00,180 nm,N/A,1,NA,850 MHz,25.7 W,,80°C
Desktop,End of Interactive Support,,180 nm,N/A,1,NA,600 MHz,15.8 W,,90°C
Desktop,End of Interactive Support,,130 nm,N/A,1,NA,2.30 GHz,58.3 W,,70°C
Mobile,End of Interactive Support,,90 nm,N/A,1,NA,1.70 GHz,21 W,,100°C
Desktop,End of Interactive Support,Q4'04,90 nm,N/A,1,NA,2.66 GHz,73 W,,67°C
Mobile,Launched,Q1'12,32 nm,N/A,2,2,1.60 GHz,35 W,21.3 GB/s,100C
Mobile,Launched,Q2'11,32 nm,$134.00 ,2,NA,1.10 GHz,17 W,21.3 GB/s,100
Desktop,End of Life,Q2'12,32 nm,N/A,2,2,2.10 GHz,35 W,17 GB/s,65.0°C
Mobile,End of Interactive Support,Q3'06,65 nm,N/A,1,NA,1.00 GHz,10 W,,100°C
Mobile,End of Interactive Support,Q2'03,130 nm,N/A,1,NA,600 MHz,7 W,,100°C
Mobile,End of Interactive Support,,130 nm,N/A,1,NA,733 MHz,,,"100°C,100°C"
Mobile,End of Interactive Support,,180 nm,N/A,1,NA,750 MHz,15.8 W,,100°C
Mobile,End of Interactive Support,Q1'02,130 nm,N/A,1,NA,2.20 GHz,35 W,,100°C
Desktop,End of Interactive Support,,180 nm,N/A,1,NA,800 MHz,20.8 W,,80°C
Desktop,End of Interactive Support,Q1'00,180 nm,N/A,1,NA,566 MHz,19.2 W,,90°C
Desktop,End of Interactive Support,,130 nm,N/A,1,NA,2.20 GHz,57.1 W,,70°C
Mobile,End of Interactive Support,,90 nm,N/A,1,NA,1.60 GHz,21 W,,100°C
Desktop,End of Interactive Support,Q2'04,90 nm,N/A,1,NA,2.53 GHz,84 W,,67.7°C
Mobile,Launched,Q3'12,32 nm,N/A,2,2,1.70 GHz,35 W,21.3 GB/s,100C
Embedded,Launched,Q2'11,32 nm,$111.00 ,2,2,1.10 GHz,17 W,21.3 GB/s,100
Desktop,End of Life,Q2'12,32 nm,$42.00 ,2,2,2.60 GHz,65 W,17 GB/s,69.1°C
Mobile,End of Interactive Support,Q1'07,65 nm,N/A,1,NA,1.73 GHz,27 W,,"100°C,100°C"
Mobile,End of Interactive Support,,65 nm,N/A,1,NA,1.20 GHz,5.5 W,,100°C
Mobile,End of Interactive Support,,180 nm,N/A,1,NA,733 MHz,20.6 W,,100°C
Mobile,End of Interactive Support,,180 nm,N/A,1,NA,700 MHz,15 W,,100°C
Mobile,End of Interactive Support,,130 nm,N/A,1,NA,2.00 GHz,32 W,,100°C
Desktop,End of Interactive Support,,250 nm,N/A,1,NA,533 MHz,28.3 W,,70°C
Desktop,End of Interactive Support,,130 nm,N/A,1,NA,2.10 GHz,55.5 W,,69°C
Desktop,End of Interactive Support,,130 nm,N/A,1,NA,1.40 GHz,34.8 W,,72°C
Mobile,End of Interactive Support,,130 nm,N/A,1,NA,800 MHz,7 W,,100°C
Mobile,End of Interactive Support,Q2'04,90 nm,N/A,1,NA,1.50 GHz,21 W,,100°C
Desktop,End of Interactive Support,Q4'04,90 nm,N/A,1,NA,2.53 GHz,84 W,,67.7°C
Mobile,Launched,Q3'12,32 nm,N/A,2,2,1.80 GHz,35 W,21.3 GB/s,100C
Mobile,Launched,Q3'11,32 nm,N/A,2,2,1.20 GHz,17 W,21.3 GB/s,100
Desktop,End of Life,Q3'12,32 nm,N/A,2,2,2.20 GHz,35 W,17 GB/s,65.0°C
Mobile,End of Interactive Support,,,N/A,1,NA,466 MHz,20.7 W,,100°C
Desktop,End of Interactive Support,Q3'08,65 nm,N/A,1,NA,2.20 GHz,35 W,,60.4°C
Mobile,End of Interactive Support,Q3'07,65 nm,N/A,1,NA,930 MHz,5.5 W,,100°C
Mobile,End of Interactive Support,Q3'07,65 nm,N/A,1,NA,1.86 GHz,30 W,,"100°C,100°C"
Mobile,End of Interactive Support,,180 nm,N/A,1,NA,650 MHz,14 W,,100°C
Mobile,End of Interactive Support,,130 nm,N/A,1,NA,1.80 GHz,66.1 W,,100°C
Mobile,End of Interactive Support,,130 nm,N/A,1,NA,1.33 GHz,19 W,,85°C
Desktop,End of Interactive Support,,250 nm,N/A,1,NA,500 MHz,27 W,,70°C
Desktop,End of Interactive Support,Q1'02,130 nm,N/A,1,NA,2.00 GHz,52.8 W,,68°C
Desktop,End of Interactive Support,,130 nm,N/A,1,NA,1.30 GHz,33.4 W,,71°C
Mobile,End of Interactive Support,Q1'06,65 nm,N/A,1,NA,1.06 GHz,5.5 W,,100°C
Mobile,End of Interactive Support,,90 nm,N/A,1,NA,1.40 GHz,21 W,,100°C
Desktop,End of Interactive Support,Q2'04,90 nm,N/A,1,NA,2.53 GHz,84 W,,67.7°C
Desktop,End of Life,Q3'12,32 nm,$52.00 ,2,2,2.70 GHz,65 W,17 GB/s,69.1°C
Mobile,Launched,Q1'12,32 nm,N/A,2,2,1.30 GHz,17 W,21.3 GB/s,100C
Mobile,Launched,Q3'11,32 nm,$86.00 ,2,2,1.90 GHz,35 W,21.3 GB/s,100C
Mobile,Launched,Q3'11,32 nm,N/A,1,1,1.60 GHz,35 W,21.3 GB/s,100C
Desktop,End of Life,Q3'11,32 nm,N/A,1,1,1.60 GHz,35 W,17 GB/s,65.5°C
Mobile,End of Interactive Support,,,N/A,1,NA,433 MHz,19.4 W,,100°C
Desktop,End of Interactive Support,Q3'10,45 nm,$52.00 ,2,NA,2.70 GHz,65 W,,74.1°C
Mobile,End of Interactive Support,Q4'08,65 nm,N/A,2,NA,1.83 GHz,35 W,,100°C
Mobile,End of Interactive Support,Q3'06,65 nm,N/A,1,NA,2.00 GHz,31 W,,100°C
Mobile,End of Interactive Support,,180 nm,N/A,1,NA,600 MHz,13 W,,100°C
Mobile,End of Interactive Support,,130 nm,N/A,1,NA,1.70 GHz,30 W,,100°C
Desktop,End of Interactive Support,Q2'99,250 nm,N/A,1,NA,433 MHz,24.1 W,,85°C
Desktop,End of Interactive Support,,130 nm,N/A,1,NA,1.20 GHz,32.1 W,,70°C
Mobile,End of Interactive Support,,65 nm,N/A,1,NA,2.00 GHz,27 W,,100°C
Mobile,End of Interactive Support,,90 nm,N/A,1,NA,1.30 GHz,21 W,,100°C
Desktop,End of Interactive Support,Q2'04,90 nm,N/A,1,NA,2.53 GHz,73 W,,67°C
Mobile,Launched,Q2'12,32 nm,N/A,2,2,1.40 GHz,17 W,21.3 GB/s,100C
Mobile,Launched,Q1'12,32 nm,N/A,1,1,1.70 GHz,35 W,21.3 GB/s,100C
Desktop,End of Life,Q4'11,32 nm,$37.00 ,1,2,1.80 GHz,35 W,17 GB/s,65.5°C
Mobile,End of Interactive Support,,,N/A,1,NA,400 MHz,13.8 W,,100°C
Desktop,End of Interactive Support,Q1'10,45 nm,$42.00 ,2,NA,2.60 GHz,65 W,,74.1°C
Mobile,End of Interactive Support,Q3'10,45 nm,N/A,2,NA,2.10 GHz,35 W,,
Mobile,End of Interactive Support,Q4'08,65 nm,N/A,2,NA,1.66 GHz,35 W,,100°C
Desktop,End of Interactive Support,Q1'08,65 nm,N/A,2,NA,1.60 GHz,65 W,,73.3°C
Mobile,End of Interactive Support,Q1'08,65 nm,N/A,1,NA,2.13 GHz,31 W,,"100°C,100°C"
Mobile,End of Interactive Support,,65 nm,N/A,1,NA,1.33 GHz,27 W,,
Mobile,End of Interactive Support,,,N/A,1,NA,550 MHz,,,
Mobile,End of Interactive Support,Q2'04,130 nm,N/A,1,NA,1.60 GHz,30 W,,100°C
Desktop,End of Interactive Support,,250 nm,N/A,1,NA,400 MHz,23.7 W,,85°C
Mobile,End of Interactive Support,,130 nm,N/A,1,NA,1.20 GHz,24.4 W,,100°C
Desktop,End of Interactive Support,,130 nm,N/A,1,NA,1.80 GHz,66.1 W,,77°C
Desktop,End of Interactive Support,,130 nm,N/A,1,NA,1.10 GHz,28.9 W,,69°C
Mobile,End of Interactive Support,Q1'06,65 nm,N/A,1,NA,1.86 GHz,27 W,,100°C
Mobile,End of Interactive Support,,130 nm,N/A,1,NA,1.50 GHz,24.5 W,,100°C
Desktop,End of Interactive Support,Q2'04,90 nm,N/A,1,NA,2.40 GHz,73 W,,67°C
Desktop,End of Life,Q3'12,32 nm,$37.00 ,1,2,1.90 GHz,35 W,17 GB/s,65.5°C
Mobile,Launched,Q3'12,32 nm,N/A,2,2,1.50 GHz,17 W,21.3 GB/s,100C
Embedded,Launched,Q2'12,,$90.00 ,1,2,1.30 GHz,10 W,21.3 GB/s,100°C
Mobile,End of Interactive Support,Q3'10,32 nm,N/A,2,2,2.00 GHz,35 W,17.1 GB/s,90°C
Mobile,End of Interactive Support,Q1'11,32 nm,$134.00 ,2,2,1.20 GHz,18 W,12.8 GB/s,105°C
Mobile,End of Interactive Support,,,N/A,1,NA,366 MHz,13.1 W,,100°C
Mobile,End of Interactive Support,Q1'10,45 nm,N/A,2,NA,2.00 GHz,35 W,,
Desktop,End of Interactive Support,Q3'09,45 nm,$47.00 ,2,NA,2.50 GHz,65 W,,74.1°C
Mobile,End of Interactive Support,Q1'09,45 nm,N/A,1,NA,2.20 GHz,35 W,,105°C
Mobile,End of Interactive Support,Q3'09,45 nm,N/A,1,NA,1.30 GHz,10 W,,100°C
Mobile,End of Interactive Support,Q2'08,65 nm,N/A,1,NA,2.26 GHz,31 W,,
Desktop,End of Interactive Support,Q2'08,65 nm,N/A,2,NA,2.00 GHz,65 W,,73.3°C
Desktop,End of Interactive Support,Q3'06,65 nm,N/A,1,NA,2.00 GHz,35 W,,60.4°C
Mobile,End of Interactive Support,,,N/A,1,NA,500 MHz,,,
Mobile,End of Interactive Support,Q2'04,130 nm,N/A,1,NA,1.50 GHz,30 W,,100°C
Desktop,End of Interactive Support,Q1'99,250 nm,N/A,1,NA,366 MHz,21.7 W,,85°C
Mobile,End of Interactive Support,,130 nm,N/A,1,NA,1.13 GHz,23.8 W,,100°C
Desktop,End of Interactive Support,Q1'02,130 nm,N/A,1,NA,1.70 GHz,63.5 W,,76°C
Mobile,End of Interactive Support,,65 nm,N/A,1,NA,1.73 GHz,27 W,,100°C
Desktop,End of Interactive Support,,180 nm,N/A,1,NA,1.10 GHz,33 W,,77°C
Mobile,End of Interactive Support,,130 nm,N/A,1,NA,1.40 GHz,24.5 W,,100°C
Desktop,End of Interactive Support,Q2'04,90 nm,N/A,1,NA,2.26 GHz,73 W,,67°C
Desktop,Launched,Q2'13,32 nm,$37.00 ,1,2,2.00 GHz,35 W,17 GB/s,65.5°C
Mobile,Launched,Q3'11,32 nm,N/A,1,1,1.30 GHz,17 W,21.3 GB/s,100C
Mobile,Launched,Q1'11,45 nm,N/A,1,NA,2.30 GHz,35 W,,105°C
Mobile,End of Interactive Support,Q1'10,32 nm,$105.00 ,2,2,1.06 GHz,18 W,17.1 GB/s,90°C 
Mobile,End of Interactive Support,,,N/A,1,NA,300 MHz,11.8 W,,100°C
Desktop,End of Interactive Support,,90 nm,N/A,1,NA,2.40 GHz,84 W,,67.7°C
Mobile,End of Interactive Support,Q1'10,32 nm,$68.00 ,2,2,1.86 GHz,35 W,17.1 GB/s,90°C
Desktop,End of Interactive Support,Q3'09,45 nm,$47.00 ,2,NA,2.40 GHz,65 W,,74.1°C
Mobile,End of Interactive Support,Q3'08,45 nm,$87.00 ,1,NA,1.20 GHz,10 W,,105°C
Mobile,End of Interactive Support,Q3'06,65 nm,N/A,1,NA,2.00 GHz,31 W,,100°C
Desktop,End of Life,Q3'06,65 nm,$47.00 ,2,NA,2.20 GHz,65 W,,73.3°C
Desktop,End of Interactive Support,Q2'07,65 nm,$37.00 ,1,NA,1.80 GHz,35 W,,60.4°C
Mobile,End of Interactive Support,Q3'06,65 nm,N/A,1,NA,1.73 GHz,30 W,,100°C
Desktop,End of Interactive Support,Q1'07,65 nm,N/A,1,NA,1.83 GHz,27 W,,100°C
Mobile,End of Interactive Support,,180 nm,N/A,1,NA,450 MHz,15.5 W,,100°C
Mobile,End of Interactive Support,Q2'04,130 nm,N/A,1,NA,1.40 GHz,30 W,,100°C
Mobile,End of Interactive Support,,130 nm,N/A,1,NA,1.06 GHz,23.2 W,,100°C
Desktop,End of Interactive Support,,250 nm,N/A,1,NA,333 MHz,19.7 W,,85°C
Desktop,End of Interactive Support,,130 nm,N/A,1,NA,1.00 GHz,27.8 W,,69°C
Mobile,End of Interactive Support,,65 nm,N/A,1,NA,1.60 GHz,27 W,,100°C
Mobile,End of Interactive Support,Q2'03,130 nm,N/A,1,NA,1.30 GHz,24.5 W,,100°C
Desktop,End of Interactive Support,Q3'04,90 nm,N/A,1,NA,2.26 GHz,73 W,,67°C
Embedded,Launched,Q1'13,22 nm,$95.00 ,1,1,1.50 GHz,17 W,25.6 GB/s,105
Mobile,Launched,Q1'12,32 nm,N/A,1,1,1.40 GHz,17 W,21.3 GB/s,100C
Mobile,End of Interactive Support,Q1'11,45 nm,N/A,1,NA,1.40 GHz,10 W,,100°C
Mobile,End of Interactive Support,,,N/A,1,NA,266 MHz,9.8 W,,100°C
Mobile,End of Interactive Support,Q2'10,32 nm,N/A,2,2,1.06 GHz,18 W,12.8 GB/s,105°C
Embedded,Launched,Q1'10,45 nm,$153.00 ,1,2,1.33 GHz,30 W,,64.4°C
Mobile,End of Interactive Support,Q1'10,32 nm,$68.00 ,2,2,1.86 GHz,35 W,17.1 GB/s,90°C
Mobile,End of Interactive Support,Q3'09,45 nm,N/A,2,NA,1.20 GHz,10 W,,100°C
Mobile,End of Interactive Support,Q3'08,45 nm,$62.00 ,2,NA,1.90 GHz,35 W,,105°C
Mobile,End of Interactive Support,Q3'08,45 nm,$161.00 ,1,NA,1.20 GHz,5.5 W,,105°C
Mobile,End of Interactive Support,Q3'08,65 nm,N/A,1,NA,2.16 GHz,31 W,,100°C
Desktop,End of Interactive Support,Q2'09,65 nm,$58.00 ,2,NA,2.40 GHz,65 W,,73.3°C
Desktop,End of Interactive Support,Q4'07,65 nm,N/A,1,NA,1.20 GHz,19 W,,100°C
Desktop,End of Interactive Support,Q1'06,65 nm,N/A,1,NA,1.66 GHz,27 W,,100°C
Desktop,End of Interactive Support,Q2'07,65 nm,N/A,1,NA,1.60 GHz,35 W,,60.4°C
Mobile,End of Interactive Support,Q1'07,65 nm,N/A,1,NA,1.60 GHz,30 W,,"100°C,100°C"
Mobile,End of Interactive Support,Q1'02,130 nm,N/A,1,NA,1.20 GHz,20.8 W,,100°C
Mobile,End of Interactive Support,,130 nm,N/A,1,NA,1.00 GHz,22 W,,100°C
Desktop,End of Interactive Support,Q1'99,250 nm,N/A,1,NA,300 MHz,17.8 W,,85°C
Desktop,End of Interactive Support,,180 nm,N/A,1,NA,1.00 GHz,29 W,,75°C
Mobile,End of Interactive Support,,65 nm,N/A,1,NA,1.46 GHz,27 W,,100°C
Mobile,End of Interactive Support,,130 nm,N/A,1,NA,1.20 GHz,24.5 W,,100°C
Desktop,End of Interactive Support,Q4'05,90 nm,N/A,1,NA,2.13 GHz,73 W,,67°C
Server,Launched,Q3'17,14 nm,$306.00 - $316.00,8,8,1.70 GHz,85 W,,77°C
Server,Launched,Q3'17,14 nm,$417.00 - $427.00,8,16,1.80 GHz,85 W,,77°C
Server,Launched,Q3'17,14 nm,$501.00 ,8,16,2.00 GHz,70 W,,90°C
Server,Launched,Q3'17,14 nm,$501.00 - $511.00,8,16,2.10 GHz,85 W,,77°C
Server,Launched,Q3'17,14 nm,$473.00 - $483.00,4,8,2.60 GHz,85 W,,76°C
Server,Launched,Q3'17,14 nm,$773.00 ,10,20,2.20 GHz,85 W,,92°C
Server,Launched,Q3'17,14 nm,$694.00 - $704.00,10,20,2.20 GHz,85 W,,78°C
Server,Launched,Q3'17,14 nm,$1002.00 - $1012.00,12,24,2.10 GHz,85 W,,76°C
Server,Announced,Q3'17,14 nm,N/A,12,24,2.10 GHz,85 W,,91°C
Server,Launched,Q3'17,14 nm,"$1,221.00 ",10,20,2.40 GHz,85 W,,76°C
Server,Launched,Q3'17,14 nm,"$1,273.00 ",12,24,2.30 GHz,105 W,,81°C
Server,Announced,Q3'17,14 nm,N/A,14,28,1.90 GHz,85 W,,90°C
Server,Launched,Q3'17,14 nm,$1555.00 - $1561.00,14,28,2.20 GHz,105 W,,81°C
Server,Launched,Q3'17,14 nm,$1221.00 - $1227.00,4,8,3.60 GHz,105 W,,71°C
Server,Launched,Q3'17,14 nm,"$1,727.00 ",14,28,2.20 GHz,105 W,,89°C
Server,Launched,Q3'17,14 nm,"$1,776.00 ",12,24,2.60 GHz,125 W,,86°C
Server,Launched,Q3'17,14 nm,"$1,931.00 ",12,24,2.60 GHz,135 W,,86°C
Server,Launched,Q3'17,14 nm,"$1,865.00 ",12,24,2.60 GHz,125 W,,89°C
Server,Launched,Q3'17,14 nm,$1691.00 - $1697.00,6,12,3.40 GHz,115 W,,74°C
Server,Launched,Q3'17,14 nm,$1894.00 - $1900.00,16,32,2.10 GHz,125 W,,87°C
Server,Launched,Q3'17,14 nm,"$2,049.00 ",16,32,2.10 GHz,135 W,,87°C
Server,Launched,Q3'17,14 nm,"$1,988.00 ",16,32,2.10 GHz,125 W,,92°C
Server,Launched,Q3'17,14 nm,"$2,111.00 ",14,28,2.60 GHz,140 W,,86°C
Server,Launched,Q3'17,14 nm,"$5,217.00 ",8,16,3.20 GHz,130 W,,79°C
Server,Launched,Q3'17,14 nm,$2214.00 - $2220.00,8,16,3.20 GHz,130 W,,79°C
Server,Launched,Q3'17,14 nm,"$2,460.00 ",12,24,3.00 GHz,150 W,,85°C
Server,Launched,Q3'17,14 nm,$2612.00 - $2618.00,20,40,2.00 GHz,125 W,,86°C
Server,Launched,Q3'17,14 nm,"$2,767.00 ",20,40,2.00 GHz,135 W,,87°C
Server,Launched,Q3'17,14 nm,"$2,742.00 ",20,40,2.00 GHz,125 W,,94°C
Server,Launched,Q3'17,14 nm,$2445.00 - $2451.00,18,36,2.30 GHz,140 W,,91°C
Server,Launched,Q3'17,14 nm,"$5,448.00 ",18,36,2.30 GHz,140 W,,91°C
Server,Launched,Q3'17,14 nm,$2946.00 - $2952.00,16,32,2.60 GHz,150 W,,85°C
Server,Launched,Q3'17,14 nm,"$5,949.00 ",16,32,2.60 GHz,150 W,,85°C
Server,Launched,Q3'17,14 nm,"$2,925.00 ",8,16,3.50 GHz,150 W,,75°C
Server,Launched,Q3'17,14 nm,"$3,101.00 ",16,32,2.60 GHz,160 W,,87°C
Server,Launched,Q3'17,14 nm,"$3,286.00 ",12,24,3.20 GHz,165 W,,76°C
Server,Launched,Q3'17,14 nm,$3072.00 - $3078.00,20,40,2.40 GHz,150 W,,86°C
Server,Launched,Q3'17,14 nm,"$3,227.00 ",20,40,2.40 GHz,160 W,,87°C
Server,Launched,Q3'17,14 nm,"$3,358.00 ",18,36,2.70 GHz,165 W,,89°C
Server,Launched,Q3'17,14 nm,$3655.00 - $3661.00,22,44,2.10 GHz,140 W,,92°C
Server,Launched,Q3'17,14 nm,"$3,543.00 ",18,36,3.00 GHz,200 W,,82°C
Server,Launched,Q3'17,14 nm,"$3,115.00 ",16,32,2.00 GHz,125 W,,87°C
